chart,Time,close,num,ShaHighSD,ShaLowSD,,ShaHighUSD,ShaLowUSD
EURUSD,2019.08.09 18:37:00,1.12123,82,2.999999999997449e-05,0,,0,0
EURUSD,2019.08.09 18:36:00,1.12109,83,0,7.00000000000145e-05,,0,0
EURUSD,2019.08.09 18:35:00,1.121,84,0,0,,2.999999999997449e-05,2.999999999997449e-05
EURUSD,2019.08.09 18:34:00,1.12103,85,0,0,,2.999999999997449e-05,0
EURUSD,2019.08.09 18:33:00,1.12134,86,0,0,,1.999999999990898e-05,7.00000000000145e-05
EURUSD,2019.08.09 18:32:00,1.12144,87,5.000000000010552e-05,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 18:31:00,1.12136,88,5.000000000010552e-05,0.000180000000000069,,0,0
EURUSD,2019.08.09 18:30:00,1.12133,89,0,0,,9.999999999843467e-06,0
EURUSD,2019.08.09 18:29:00,1.12165,90,4.999999999988347e-05,1.999999999990898e-05,,0,0
EURUSD,2019.08.09 18:28:00,1.12134,91,4.000000000004e-05,2.999999999997449e-05,,0,0
EURUSD,2019.08.09 18:27:00,1.12117,92,4.000000000004e-05,0.000119999999999898,,0,0
EURUSD,2019.08.09 18:26:00,1.12099,93,4.000000000004e-05,0,,0,0
EURUSD,2019.08.09 18:25:00,1.12084,94,8.999999999992347e-05,0,,0,0
EURUSD,2019.08.09 18:24:00,1.12059,95,1.000000000006551e-05,1.999999999990898e-05,,0,0
EURUSD,2019.08.09 18:23:00,1.1204,96,2.999999999997449e-05,6.000000000017103e-05,,0,0
EURUSD,2019.08.09 18:22:00,1.12041,97,0,2.999999999997449e-05,,0,0
EURUSD,2019.08.09 18:21:00,1.12029,98,0,0,,4.000000000004e-05,0
EURUSD,2019.08.09 18:20:00,1.12038,99,0,0,,9.999999999843467e-06,1.999999999990898e-05
EURUSD,2019.08.09 18:19:00,1.12051,100,6.000000000017103e-05,7.00000000000145e-05,,0,0
EURUSD,2019.08.09 18:18:00,1.12043,101,0,3.000000000019654e-05,,0,0
EURUSD,2019.08.09 18:17:00,1.12034,102,4.000000000004e-05,2.999999999997449e-05,,0,0
EURUSD,2019.08.09 18:16:00,1.12033,103,4.999999999988347e-05,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 18:15:00,1.12027,104,9.999999999843467e-06,1.999999999990898e-05,,0,0
EURUSD,2019.08.09 18:14:00,1.12022,105,4.000000000004e-05,0,,0,0
EURUSD,2019.08.09 18:13:00,1.12013,106,0,0,,1.000000000006551e-05,4.999999999988347e-05
EURUSD,2019.08.09 18:12:00,1.12016,107,5.999999999994898e-05,5.999999999994898e-05,,0,0
EURUSD,2019.08.09 18:11:00,1.12013,108,2.999999999997449e-05,7.00000000000145e-05,,0,0
EURUSD,2019.08.09 18:10:00,1.12014,109,0,0,,1.999999999990898e-05,1.999999999990898e-05
EURUSD,2019.08.09 18:09:00,1.12018,110,0,0,,0,4.000000000004e-05
EURUSD,2019.08.09 18:08:00,1.12028,111,7.00000000000145e-05,1.000000000006551e-05,,0,0
EURUSD,2019.08.09 18:07:00,1.12019,112,0,0,,2.999999999997449e-05,2.999999999997449e-05
EURUSD,2019.08.09 18:06:00,1.12027,113,4.999999999988347e-05,0,,0,0
EURUSD,2019.08.09 18:05:00,1.12014,114,0.0001500000000000945,3.000000000019654e-05,,0,0
EURUSD,2019.08.09 18:04:00,1.12011,115,0.00012000000000012,1.999999999990898e-05,,0,0
EURUSD,2019.08.09 18:03:00,1.12006,116,9.999999999998899e-05,7.00000000000145e-05,,0,0
EURUSD,2019.08.09 18:02:00,1.11999,117,0,0,,2.000000000013102e-05,5.000000000010552e-05
EURUSD,2019.08.09 18:01:00,1.12011,118,0.00012000000000012,9.999999999998899e-05,,0,0
EURUSD,2019.08.09 18:00:00,1.1201,119,3.999999999981796e-05,9.999999999998899e-05,,0,0
